exmp_name,sex,lab,strain,value,eslim_id,parameter_name
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.40603814205008,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.3919813806113,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.62825144409775,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.36468050268214,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.45597289221925,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.70497149969135,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.60300017675066,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.61424367419631,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.5973122038708,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.45866961086599,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.64345044149904,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.53727029084542,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.5592847796612,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.37847350570286,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.48920721164072,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.71217756855242,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.57329182166166,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.57562246403963,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.72045398422385,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.39147802946111,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.60461231859779,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.79542474808648,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.6458502236245,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.60174387671914,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.60130453403489,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.81677468411079,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.69464624961326,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.88535095471389,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.71487123153088,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.70677334077226,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.55193272522013,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.63725097121262,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.61973533920385,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.76169893758242,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.98439790735598,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.81590570426211,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.74235869720208,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.72770854158097,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.63196726022449,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.51641889172359,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.82245925534029,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.70360968583041,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.81639515439691,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.61876192735485,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.61346654358474,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.91532346527601,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.62597584487532,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.97324367673104,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.91102556756115,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.89731177317902,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.88367905054963,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.70952118310006,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.54283559671312,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.71467918472996,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.63910281210788,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.73010699684454,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.83821380708418,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.83137307537423,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.76459218660577,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.73711556028831,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.48519672047307,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.59622061463212,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.72016832053947,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.79517789601701,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.60408439451861,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.67929843535794,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.48569839634937,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.48178567876414,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.47688148334437,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.68311602106705,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.64472411719402,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.68030134728605,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.69173792025403,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.57486569531147,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.70946342889698,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.70564260117631,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.78829608567301,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.58471164314706,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.31942007170167,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.51635484009795,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.51173230789654,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.76556618681076,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.74441959652797,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.7415424156147,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.5827280910039,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Tnfaip1,8.51044446993782,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Tnfaip1,8.33252969441987,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Tnfaip1,8.43324620529032,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Tnfaip1,8.32383899828778,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Tnfaip1,8.46379030498226,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Tnfaip1,8.33965617045444,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Tnfaip1,8.76045304631527,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Tnfaip1,8.12517822327247,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Tnfaip1,7.71467301149735,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Elk4,8.71824654092972,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Elk4,8.7047576468329,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Elk4,8.60891147352727,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Elk4,8.68673172573843,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Elk4,8.70651187776944,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Elk4,8.89817979734409,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Elk4,8.88806547449158,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Elk4,8.6918689266013,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Elk4,9.12663697213756,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Elk4,8.74997494566884,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.77502102799025,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.76648936216267,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.75925270254336,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.77674735740665,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.73601220538357,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.64929456204652,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.98014702917445,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.67880851278312,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.76038718245585,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.86943190984133,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.97763500182823,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.88600676320811,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,Setmar,8.87416109243885,ESLIM_007_001_701,Distance travelled - total
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.03069453514564,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.48124008933569,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.92395157629342,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.07073469658297,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.90600493310258,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.67376581630389,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.93573953204546,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.16666522380173,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.85014760171006,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.63230910262554,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.59731226058845,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.6163087612791,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.35340671782581,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.94158180766969,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.97781074596615,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.24276456734037,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.35926964755127,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.91800507710569,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.14472076954717,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.73050112880476,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.0876555740713,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.44382703557933,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.22683374526818,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.04655389838575,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.88567903008854,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.90399083373088,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.78418963391826,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.10594369806545,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.33467293829041,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.6163087612791,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.91601502669768,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.20469261939097,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.03069453514564,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.80220813942094,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.75887182593397,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.89385903480047,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.8286413964891,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.19268046294296,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.83297979808769,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.94352167248752,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.5945687746427,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.98527346716774,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.73766961828337,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.93378449720966,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.33073334028633,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.79098467705109,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.91601502669768,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.76584049525006,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.90399083373088,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.53796143629464,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.33729074083249,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.92789635458444,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.38825718442452,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.9740583963476,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.60004824040732,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.65065824129374,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.66356164612965,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.27714473299218,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.94158180766969,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.73528582692809,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.81330703248899,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.14313472639153,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.9740583963476,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.02535169073515,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.93573953204546,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.11414718951828,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.35689712276558,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.41772668361337,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.66612246699132,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.74004774068834,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.77045944110636,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.72328088083127,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.10098910494077,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.05004430332552,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.17899203628239,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.22244456484942,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.00914971615887,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.79773385902602,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.3603753871419,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.47196645255036,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.17130560335823,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.21084365317094,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,2.99071973173045,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.76120011569356,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.00733318523247,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.93182563272433,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.21064501791826,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.44998754583159,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.12713438504509,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.56671182013973,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.77045944110636,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.97217692824789,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.96840333886425,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.79997350161952,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.32015123095579,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.87949981372259,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.35340671782581,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.85862222870103,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.88362353090645,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.45946628978613,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,4.23988686751276,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.70376806660769,ESLIM_011_001_001,Response amplitude - BN
HMGU ; male ; Response amplitude - BN,male,HMGU,baseline,3.73050112880476,ESLIM_011_001_001,Response amplitude - BN
